,book,subject,object,sub_sentence,verb,sentence,sub_sent_score,verb_score,sent_score,sent_loc,sub_sent_vader,sent_vader,verb_vader,pair,title
347,winnie_the_pooh,Christopher Robin,Kanga,Christopher Robin had thought of something else to do with Kanga,thought,"Pooh was very excited when he heard this , and suggested that they should have an Expotition to discover the East Pole , but Christopher Robin had thought of something else to do with Kanga ;",-0.979489625,0.999699354,-0.246701956,26620,0,0.2135,0,"{'Christopher Robin', 'Kanga'}",Winnie the Pooh
348,winnie_the_pooh,Christopher Robin,Piglet,"IN WHICH PIGLET MEETS A HEFFALUMP One day , when Christopher Robin and Winnie - the - Pooh and Piglet were all talking together , Christopher Robin finished the mouthful he was eating and said carelessly : I saw a Heffalump to - day , Piglet",IN WHICH PIGLET MEETS A HEFFALUMP,"CHAPTER V IN WHICH PIGLET MEETS A HEFFALUMP One day , when Christopher Robin and Winnie - the - Pooh and Piglet were all talking together , Christopher Robin finished the mouthful he was eating and said carelessly : I saw a Heffalump to - day , Piglet .",-0.392440259,0.852953315,-0.215302169,9230,-0.25,-0.25,0,"{'Christopher Robin', 'Piglet'}",Winnie the Pooh
367,winnie_the_pooh,Piglet,Christopher Robin,"Piglet saying , I wonder how it is over Christopher Robins wayand Pooh saying , I should think poor old Rabbit is about flooded out by this time",saying,"and Piglet saying , I wonder how it is over Christopher Robins wayand Pooh saying , I should think poor old Rabbit is about flooded out by this time .",-0.442635417,0.98691237,-0.377827287,25699,-0.4767,-0.4767,0,"{'Christopher Robin', 'Piglet'}",Winnie the Pooh
349,winnie_the_pooh,Christopher Robin,Pooh,"Winnie - the - Pooh was nt quite sure , said Christopher Robin",said,"_ _ "" Winnie - the - Pooh was nt quite sure , said Christopher Robin .",-0.685232788,0.99401927,-0.52061519,464,0.3804,0.3804,0,"{'Christopher Robin', 'Pooh'}",Winnie the Pooh
350,winnie_the_pooh,Christopher Robin,Pooh,"Christopher Robin gave a deep sigh , picked his Bear up by the leg , and walked off to the door , trailing Pooh",trailing,"Christopher Robin gave a deep sigh , picked his Bear up by the leg , and walked off to the door , trailing Pooh behind him .",-0.991563958,-0.997474551,-0.991605455,3055,0.0258,0.0258,0,"{'Christopher Robin', 'Pooh'}",Winnie the Pooh
351,winnie_the_pooh,Christopher Robin,Pooh,Christopher Robin read that sort of book at the North end of Pooh,read,"So for a week Christopher Robin read that sort of book at the North end of Pooh , and Rabbit hung his washing on the South end .",-0.849840343,0.997976184,-0.982187474,5194,0,0,0,"{'Christopher Robin', 'Pooh'}",Winnie the Pooh
352,winnie_the_pooh,Christopher Robin,Pooh,"Christopher Robin said , In the Usual Way , if you know what I mean , Pooh , and Pooh , who did nt",said,"Christopher Robin said , In the Usual Way , if you know what I mean , Pooh , and Pooh , who did nt , said Oh !",-0.138699234,0.99401927,0.885057569,16968,0,0,0,"{'Christopher Robin', 'Pooh'}",Winnie the Pooh
353,winnie_the_pooh,Christopher Robin,Pooh,"Poohs found the North Pole , said Christopher Robin",said,"Poohs found the North Pole , said Christopher Robin .",0.995893836,0.99401927,0.996617079,25357,0,0,0,"{'Christopher Robin', 'Pooh'}",Winnie the Pooh
354,winnie_the_pooh,Christopher Robin,Pooh,Christopher Robin had told them about _ The Floating Bear _ and the _ Brain of Pooh _ and all the wonderful ships he had invented and sailed on,told,"And he began to wonder if all the other animals would know that it was a special Pooh Party , and if Christopher Robin had told them about _ The Floating Bear _ and the _ Brain of Pooh _ and all the wonderful ships he had invented and sailed on , and he began to think how awful it would be if everybody had forgotten about it , and nobody quite knew what the party was for ;",0.9996382,-0.132958233,-0.868789449,29533,0.5719,0.7845,0,"{'Christopher Robin', 'Pooh'}",Winnie the Pooh
380,winnie_the_pooh,Pooh,Christopher Robin,"Pooh thought how nice it would be if they met Christopher Robin suddenly but quite accidentally , and only because he liked Christopher Robin so much",thought,"were there , instead of elsewhere , and Pooh thought how nice it would be if they met Christopher Robin suddenly but quite accidentally , and only because he liked Christopher Robin so much .",0.996235609,0.999699354,0.982979059,6459,0.2641,0.2641,0,"{'Christopher Robin', 'Pooh'}",Winnie the Pooh
381,winnie_the_pooh,Pooh,Christopher Robin,Pooh had stumped up to the top of the Forest to see if his friend Christopher Robin was interested in Bears at all,see,CHAPTER VIII IN WHICH CHRISTOPHER ROBIN LEADS AN EXPOTITION TO THE NORTH POLE One fine day Pooh had stumped up to the top of the Forest to see if his friend Christopher Robin was interested in Bears at all .,0.997551322,0.999755621,0.996651292,21138,0.7717,0.8176,0,"{'Christopher Robin', 'Pooh'}",Winnie the Pooh
382,winnie_the_pooh,Pooh,Christopher Robin,"Pooh sat down , dug his feet into the ground , and pushed hard against Christopher Robins back",pushed,"Pooh sat down , dug his feet into the ground , and pushed hard against Christopher Robins back , and Christopher Robin pushed hard against his , and pulled and pulled at his boot until he had got it on .",-0.920006774,-0.956528679,-0.589158833,21680,-0.1027,-0.2023,0,"{'Christopher Robin', 'Pooh'}",Winnie the Pooh
383,winnie_the_pooh,Pooh,Christopher Robin,Pooh looked anxiously at Christopher Robin,looked,Pooh looked anxiously at Christopher Robin .,0.997237921,0.993612289,0.997030854,25349,-0.2263,-0.2263,0,"{'Christopher Robin', 'Pooh'}",Winnie the Pooh
357,winnie_the_pooh,Christopher Robin,Roo,Christopher Robin would never let any harm happen to Roo,let,for she felt quite sure that Christopher Robin would never let any harm happen to Roo .,0.999576688,0.999666929,0.999457479,19923,0.431,0.6644,0,"{'Christopher Robin', 'Roo'}",Winnie the Pooh
368,winnie_the_pooh,Piglet,Eeyore,Piglet had gone back to his own house to get Eeyores balloon,get,"While all this was happening , Piglet had gone back to his own house to get Eeyores balloon .",-0.424451351,0.999746799,-0.879736073,15197,0,0,0,"{'Eeyore', 'Piglet'}",Winnie the Pooh
369,winnie_the_pooh,Piglet,Eeyore,"I d sooner it was yours than Eeyores , said Piglet",said,"I d sooner it was yours than Eeyores , said Piglet .",0.994867206,0.99401927,0.995190501,30991,0,0,0,"{'Eeyore', 'Piglet'}",Winnie the Pooh
358,winnie_the_pooh,Eeyore,Pooh,"Thank you , Pooh , I m having them , said Eeyore",said,"Thank you , Pooh , I m having them , said Eeyore gloomily .",0.998906016,0.99401927,0.465950489,16375,0.3612,0.3612,0,"{'Eeyore', 'Pooh'}",Winnie the Pooh
359,winnie_the_pooh,Eeyore,Pooh,"Pooh , and you , Piglet , and Me-- and suddenly----And Eeyore , said",said,"Here are we-- you , Pooh , and you , Piglet , and Me-- and suddenly----And Eeyore , said Pooh .",0.983170748,0.99401927,0.722023964,17073,0,0,0,"{'Eeyore', 'Pooh'}",Winnie the Pooh
360,winnie_the_pooh,Eeyore,Pooh,"Eeyore-- and then suddenly----And Owl , said Pooh",said,"And Eeyore-- and then suddenly----And Owl , said Pooh .",0.973317027,0.99401927,0.932639837,17107,0,0,0,"{'Eeyore', 'Pooh'}",Winnie the Pooh
361,winnie_the_pooh,Eeyore,Pooh,"Hullo , Eeyore , said Pooh",said,"Hullo , Eeyore , said Pooh , coming up to them with his pole .",0.973148227,0.99401927,0.231954575,25194,0,0,0,"{'Eeyore', 'Pooh'}",Winnie the Pooh
384,winnie_the_pooh,Pooh,Eeyore,"Many happy returns of Eeyores birthday , said Pooh",said,"Many happy returns of Eeyores birthday , said Pooh .",0.999613643,0.99401927,0.999604344,14682,0.5719,0.5719,0,"{'Eeyore', 'Pooh'}",Winnie the Pooh
362,winnie_the_pooh,Eeyore,Rabbit,"said Eeyore in a terrible voice to all Rabbits friends - and - relations , and Hush",said,"_ said Eeyore in a terrible voice to all Rabbits friends - and - relations , and Hush !",-0.804906964,0.99401927,-0.899628431,23122,0,0,0,"{'Eeyore', 'Rabbit'}",Winnie the Pooh
363,winnie_the_pooh,Henry Pootel,Kanga,Henry Pootel wriggled out of Kangas arms,wriggled,"And just when it was decided , Henry Pootel wriggled out of Kangas arms and jumped to the ground .",0.931027889,-0.600000501,0.965648651,20977,0,0,0,"{'Henry Pootel', 'Kanga'}",Winnie the Pooh
370,winnie_the_pooh,Piglet,Kanga,Piglet wished that Kanga could nt,wished,But there were moments when Piglet wished that Kanga could nt .,-0.998915583,0.999648929,-0.998569572,19760,0,0,0,"{'Kanga', 'Piglet'}",Winnie the Pooh
371,winnie_the_pooh,Piglet,Kanga,"Piglet , who had never been really fond of baths , shuddered a long indignant shudder , and said in as brave a voice as he could : Kanga , I see that the time has come to spleak painly",said,"Piglet , who had never been really fond of baths , shuddered a long indignant shudder , and said in as brave a voice as he could : Kanga , I see that the time has come to spleak painly .",-0.221076906,0.99401927,-0.290821075,20166,-0.2553,-0.2553,0,"{'Kanga', 'Piglet'}",Winnie the Pooh
372,winnie_the_pooh,Piglet,Kanga,said Piglet to Kanga,said,said Piglet to Kanga .,0.895388007,0.99401927,0.562146187,23080,0,0,0,"{'Kanga', 'Piglet'}",Winnie the Pooh
385,winnie_the_pooh,Pooh,Kanga,"Pooh , pointing behind Kangas back",pointing,"Now , Roo----Right over there , said Pooh , pointing behind Kangas back .",-0.747905642,0.999444366,0.104629636,19348,0,0,0,"{'Pooh', 'Kanga'}",Winnie the Pooh
373,winnie_the_pooh,Piglet,Pooh,"Piglet said , If you see what I mean , Pooh",said,"but when they came to the stream and had helped each other across the stepping stones , and were able to walk side by side again over the heather , they began to talk in a friendly way about this and that , and Piglet said , If you see what I mean , Pooh , and Pooh said , Its just what I think myself , Piglet , and Piglet said , But , on the other hand , Pooh , we must remember , and Pooh said , Quite true , Piglet , although I had forgotten it for the moment .",0.973923922,0.99401927,0.986728668,9444,0,0.9079,0,"{'Pooh', 'Piglet'}",Winnie the Pooh
374,winnie_the_pooh,Piglet,Pooh,"Piglet remembered that , if they put acorns in the Trap , _ he _ would have to find the acorns , but if they put honey , then Pooh would have to give up some of his own honey",remembered,"and they were just going to argue about it , when Piglet remembered that , if they put acorns in the Trap , _ he _ would have to find the acorns , but if they put honey , then Pooh would have to give up some of his own honey , so he said , All right , honey then , just as Pooh remembered it too , and was going to say , All right , haycorns .",-0.553484768,0.999744415,-0.641758054,10524,-0.1655,-0.3291,0,"{'Pooh', 'Piglet'}",Winnie the Pooh
375,winnie_the_pooh,Piglet,Pooh,"Pooh , said Piglet",said,"Well , good night , Pooh , said Piglet , when they had got to Poohs house .",-0.995787148,0.99401927,0.971832156,11010,0,0.6124,0,"{'Pooh', 'Piglet'}",Winnie the Pooh
376,winnie_the_pooh,Piglet,Pooh,"Piglet saying , I wonder how it is over Christopher Robins wayand Pooh saying , I should think poor old Rabbit is about flooded out by this time",saying,"and Piglet saying , I wonder how it is over Christopher Robins wayand Pooh saying , I should think poor old Rabbit is about flooded out by this time .",-0.442635417,0.98691237,-0.377827287,25699,-0.4767,-0.4767,0,"{'Pooh', 'Piglet'}",Winnie the Pooh
377,winnie_the_pooh,Piglet,Pooh,Piglet whispered to Pooh,whispered,Piglet whispered to Pooh .,0.991140008,-0.922330707,0.985307455,30944,0,0,0,"{'Pooh', 'Piglet'}",Winnie the Pooh
387,winnie_the_pooh,Pooh,Piglet,"said , If you see what I mean , Pooh , and Pooh said , Its just what I think myself , Piglet , and Piglet said , But , on the other hand , Pooh , we must remember , and Pooh said , Quite true , Piglet",said,"but when they came to the stream and had helped each other across the stepping stones , and were able to walk side by side again over the heather , they began to talk in a friendly way about this and that , and Piglet said , If you see what I mean , Pooh , and Pooh said , Its just what I think myself , Piglet , and Piglet said , But , on the other hand , Pooh , we must remember , and Pooh said , Quite true , Piglet , although I had forgotten it for the moment .",0.963413358,0.99401927,0.986728668,9444,0.8569,0.9079,0,"{'Pooh', 'Piglet'}",Winnie the Pooh
388,winnie_the_pooh,Pooh,Piglet,"Pooh looked round to see that nobody else was listening , and said in a very solemn voice : Piglet , I have decided something",said,"And then , just as they came to the Six Pine Trees , Pooh looked round to see that nobody else was listening , and said in a very solemn voice : Piglet , I have decided something .",0.21801734,0.99401927,0.051110506,9557,-0.1513,-0.1513,0,"{'Pooh', 'Piglet'}",Winnie the Pooh
355,winnie_the_pooh,Christopher Robin,Rabbit,Christopher Robin whispered to Rabbit,whispered,"As soon as he had finished his lunch Christopher Robin whispered to Rabbit , and Rabbit said Yes , yes , of course , and they walked a little way up the stream together .",0.998435736,-0.922330707,0.998205662,23877,0,0.6597,0,"{'Rabbit', 'Christopher Robin'}",Winnie the Pooh
356,winnie_the_pooh,Christopher Robin,Rabbit,"saying , I wonder how it is over Christopher Robins wayand Pooh saying , I should think poor old Rabbit is about flooded out by this time",saying,"and Piglet saying , I wonder how it is over Christopher Robins wayand Pooh saying , I should think poor old Rabbit is about flooded out by this time .",-0.753363758,0.98691237,-0.377827287,25699,-0.4767,-0.4767,0,"{'Rabbit', 'Christopher Robin'}",Winnie the Pooh
378,winnie_the_pooh,Piglet,Rabbit,"Piglet saying , I wonder how it is over Christopher Robins wayand Pooh saying , I should think poor old Rabbit is about flooded out by this time",saying,"and Piglet saying , I wonder how it is over Christopher Robins wayand Pooh saying , I should think poor old Rabbit is about flooded out by this time .",-0.442635417,0.98691237,-0.377827287,25699,-0.4767,-0.4767,0,"{'Rabbit', 'Piglet'}",Winnie the Pooh
392,winnie_the_pooh,Rabbit,Piglet,"Piglet , said Rabbit",said,"Piglet , said Rabbit , taking out a pencil , and licking the end of it , you have nt any pluck .",-0.386072457,0.99401927,-0.999471485,17808,0,0,0,"{'Rabbit', 'Piglet'}",Winnie the Pooh
389,winnie_the_pooh,Pooh,Rabbit,Pooh rubbed his nose and said that he thought Rabbit had been talking about his family,said,Pooh rubbed his nose and said that he thought Rabbit had been talking about his family .,-0.707523584,0.99401927,-0.69530949,17371,0,0,0,"{'Rabbit', 'Pooh'}",Winnie the Pooh
390,winnie_the_pooh,Pooh,Rabbit,"saying , I wonder how it is over Christopher Robins wayand Pooh saying , I should think poor old Rabbit is about flooded out by this time",saying,"and Piglet saying , I wonder how it is over Christopher Robins wayand Pooh saying , I should think poor old Rabbit is about flooded out by this time .",-0.753363758,0.98691237,-0.377827287,25699,-0.4767,-0.4767,0,"{'Rabbit', 'Pooh'}",Winnie the Pooh
393,winnie_the_pooh,Rabbit,Pooh,"Rabbit scratched his whiskers thoughtfully , and pointed out that , when once Pooh was pushed back , he was back , and of course nobody was more glad to see Pooh than _ he _ was , still there it was , some lived in trees and some lived underground , and---- You mean I d _ never _ get out",pointed,"Rabbit scratched his whiskers thoughtfully , and pointed out that , when once Pooh was pushed back , he was back , and of course nobody was more glad to see Pooh than _ he _ was , still there it was , some lived in trees and some lived underground , and---- You mean I d _ never _ get out ?",-0.034212172,0.998032331,0.026003003,4800,0.7178,0.7178,0,"{'Rabbit', 'Pooh'}",Winnie the Pooh
394,winnie_the_pooh,Rabbit,Roo,Rabbit was playing with Baby Roo,playing,"Rabbit was playing with Baby Roo in his own house , and feeling more fond of him every minute , and Pooh , who had decided to be a Kanga , was still at the sandy place on the top of the Forest , practising jumps .",0.999107718,0.999764204,0.566744447,20074,0.2023,0.7425,0.2023,"{'Rabbit', 'Roo'}",Winnie the Pooh
364,winnie_the_pooh,Kanga,Roo,"Funny little Roo , said Kanga",said,"Funny little Roo , said Kanga , as she got the bath - water ready .",0.999490142,0.99401927,0.999073267,20209,0.4404,0.6597,0,"{'Roo', 'Kanga'}",Winnie the Pooh
365,winnie_the_pooh,Kanga,Roo,"I _ am _ looking , Roo , dear , said Kanga",said,"I _ am _ looking , Roo , dear , said Kanga rather severely .",0.99830842,0.99401927,-0.274299383,20332,0.3818,-0.1027,0,"{'Roo', 'Kanga'}",Winnie the Pooh
366,winnie_the_pooh,Kanga,Roo,"Kanga was jumping along the bank , saying Are you _ sure _ you re all right , Roo dear",saying,"Kanga was jumping along the bank , saying Are you _ sure _ you re all right , Roo dear ?",0.583702683,0.98691237,0.144297957,24481,0.5994,0.5994,0,"{'Roo', 'Kanga'}",Winnie the Pooh
379,winnie_the_pooh,Piglet,Roo,"I am _ not _ Roo , said Piglet",said,"I am _ not _ Roo , said Piglet loudly .",-0.891309679,0.99401927,-0.994879257,20228,0,0,0,"{'Roo', 'Piglet'}",Winnie the Pooh
391,winnie_the_pooh,Pooh,Roo,"Roo----Right over there , said Pooh",said,"Now , Roo----Right over there , said Pooh , pointing behind Kangas back .",0.011647582,0.99401927,0.104629636,19348,0,0,0,"{'Roo', 'Pooh'}",Winnie the Pooh
